date,label,high,low,average,volume,numberOfTrades,open,close,stock,momentum_roc,momentum_rsi,momentum_stoch,trend_aroon_ind,trend_macd,trend_macd_signal,trend_macd_diff
2020-08-20 09:45:00,09:45 AM,39.75,39.75,39.75,100,1,39.75,39.75,WBA,-0.33835,37.99712,11.66667,-52.0,-0.03699,-0.02566,-0.01134
2020-08-20 09:46:00,09:46 AM,,,,0,0,,,WBA,-0.05025,40.13308,16.66667,-52.0,-0.03802,-0.02813,-0.00989
2020-08-20 09:47:00,09:47 AM,,,,0,0,,,WBA,-0.30848,37.36095,6.66667,-64.0,-0.04078,-0.03066,-0.01012
2020-08-20 09:48:00,09:48 AM,39.78,39.77,39.773,300,3,39.77,39.78,WBA,0.01256,44.27023,23.33333,-64.0,-0.0385,-0.03223,-0.00627
2020-08-20 09:49:00,09:49 AM,39.79,39.78,39.78,101,2,39.79,39.78,WBA,0.02514,42.26213,16.66667,-64.0,-0.03786,-0.03335,-0.00451
2020-08-20 09:50:00,09:50 AM,39.81,39.775,39.793,430,7,39.81,39.81,WBA,-0.03766,46.20397,26.66667,-64.0,-0.03454,-0.03359,-0.00095
2020-08-20 09:51:00,09:51 AM,39.835,39.835,39.835,100,1,39.835,39.835,WBA,-0.26306,46.20397,26.66667,-64.0,-0.03154,-0.03318,0.00164
2020-08-20 09:52:00,09:52 AM,39.835,39.825,39.83,300,3,39.825,39.835,WBA,-0.26289,49.53383,35.0,-64.0,-0.02684,-0.03191,0.00507
2020-08-20 09:53:00,09:53 AM,,,,0,0,,,WBA,0.01255,51.47463,40.0,-64.0,-0.02165,-0.02986,0.00821
2020-08-20 09:54:00,09:54 AM,39.865,39.86,39.865,102,2,39.86,39.865,WBA,0.10048,51.47463,52.17391,-64.0,-0.01734,-0.02736,0.01001
2020-08-20 09:55:00,09:55 AM,39.865,39.86,39.862,170,2,39.86,39.865,WBA,0.15083,49.98826,70.96774,-64.0,-0.01457,-0.0248,0.01023
2020-08-20 09:56:00,09:56 AM,39.84,39.83,39.83,206,3,39.84,39.83,WBA,0.13583,45.72274,51.6129,-60.0,-0.01462,-0.02276,0.00814
2020-08-20 09:57:00,09:57 AM,39.88,39.84,39.867,400,5,39.84,39.88,WBA,0.18861,50.29074,67.15328,-28.0,-0.0121,-0.02063,0.00853
2020-08-20 09:58:00,09:58 AM,39.87,39.83,39.869,102,2,39.87,39.83,WBA,0.0905,46.89081,49.63504,-28.0,-0.0119,-0.01889,0.00698
2020-08-20 09:59:00,09:59 AM,39.88,39.81,39.866,307,5,39.81,39.88,WBA,0.32704,55.52549,96.35036,-28.0,-0.00651,-0.01641,0.0099
2020-08-20 10:00:00,10 AM,39.82,39.82,39.82,1,1,39.82,39.82,WBA,0.17588,54.04689,89.05109,-28.0,-0.003,-0.01373,0.01072
2020-08-20 10:01:00,10:01 AM,39.885,39.86,39.861,104,2,39.86,39.885,WBA,0.25138,55.32798,96.35036,-28.0,0.00057,-0.01087,0.01144
2020-08-20 10:02:00,10:02 AM,39.87,39.86,39.861,112,2,39.87,39.86,WBA,0.10048,50.75644,50.84746,-28.0,0.00098,-0.0085,0.00948
2020-08-20 10:03:00,10:03 AM,39.835,39.82,39.82,101,2,39.835,39.82,WBA,0.0,45.37324,28.24859,-28.0,-0.00191,-0.00718,0.00527
2020-08-20 10:04:00,10:04 AM,39.8,39.8,39.8,100,1,39.8,39.8,WBA,0.11297,54.4732,65.86826,-28.0,0.00143,-0.00546,0.00689
2020-08-20 10:05:00,10:05 AM,39.85,39.83,39.842,500,5,39.85,39.85,WBA,0.0,50.58404,47.90419,48.0,0.00165,-0.00404,0.00568
2020-08-20 10:06:00,10:06 AM,,,,0,0,,,WBA,-0.07528,46.97244,15.21739,48.0,-0.0006,-0.00335,0.00275
2020-08-20 10:07:00,10:07 AM,39.83,39.83,39.83,200,2,39.83,39.83,WBA,-0.0502,46.97244,15.21739,48.0,-0.00236,-0.00315,0.0008
2020-08-20 10:08:00,10:08 AM,39.81,39.81,39.81,100,1,39.81,39.81,WBA,0.01507,46.45949,12.31884,48.0,-0.00402,-0.00333,-0.0007
2020-08-20 10:09:00,10:09 AM,39.82,39.82,39.82,300,4,39.82,39.82,WBA,-0.0753,45.65415,7.97101,48.0,-0.00576,-0.00381,-0.00195
2020-08-20 10:10:00,10:10 AM,39.85,39.83,39.839,400,4,39.83,39.845,WBA,0.11051,52.97031,44.2029,48.0,-0.00307,-0.00366,0.0006
2020-08-20 10:11:00,10:11 AM,39.905,39.905,39.905,101,2,39.905,39.905,WBA,0.02508,56.73389,65.94203,96.0,0.00147,-0.00264,0.00411
2020-08-20 10:12:00,10:12 AM,39.88,39.88,39.88,100,1,39.88,39.88,WBA,0.05016,56.73389,65.94203,88.0,0.00501,-0.00111,0.00612
2020-08-20 10:13:00,10:13 AM,,,,0,0,,,WBA,-0.02508,53.42809,51.44928,88.0,0.00613,0.00034,0.00579
2020-08-20 10:14:00,10:14 AM,39.845,39.835,39.839,400,3,39.845,39.84,WBA,-0.02509,48.83175,29.71014,84.0,0.00454,0.00118,0.00336
2020-08-20 10:15:00,10:15 AM,39.835,39.815,39.816,105,2,39.835,39.815,WBA,0.02512,45.99115,15.21739,80.0,0.00165,0.00128,0.00038
2020-08-20 10:16:00,10:16 AM,39.845,39.845,39.845,100,1,39.845,39.845,WBA,-0.1003,49.17512,33.8843,60.0,0.00097,0.00121,-0.00025
2020-08-20 10:17:00,10:17 AM,39.84,39.82,39.83,400,4,39.82,39.84,WBA,-0.05019,47.66214,25.61983,60.0,-0.00038,0.00089,-0.00128
2020-08-20 10:18:00,10:18 AM,39.895,39.87,39.883,450,5,39.87,39.895,WBA,0.2009,57.51579,83.33333,88.0,0.00415,0.00155,0.00261
2020-08-20 10:19:00,10:19 AM,,,,0,0,,,WBA,0.17579,55.89676,75.0,88.0,0.00686,0.00261,0.00425
2020-08-20 10:20:00,10:20 AM,39.91,39.905,39.907,200,2,39.905,39.91,WBA,0.20092,56.68462,80.0,88.0,0.00938,0.00396,0.00542
2020-08-20 10:21:00,10:21 AM,39.9,39.9,39.9,100,1,39.9,39.9,WBA,0.24617,58.28947,90.0,72.0,0.0122,0.00561,0.00659
2020-08-20 10:22:00,10:22 AM,,,,0,0,,,WBA,0.10035,56.77913,83.33333,72.0,0.01364,0.00722,0.00642
2020-08-20 10:23:00,10:23 AM,39.9,39.9,39.9,100,1,39.9,39.9,WBA,-0.02507,53.07648,63.63636,72.0,0.01302,0.00838,0.00464
2020-08-20 10:24:00,10:24 AM,,,,0,0,,,WBA,-0.02507,53.07648,63.63636,72.0,0.01238,0.00918,0.0032
2020-08-20 10:25:00,10:25 AM,39.89,39.89,39.89,100,1,39.89,39.89,WBA,0.05016,54.78624,72.72727,72.0,0.01253,0.00985,0.00269
2020-08-20 10:26:00,10:26 AM,39.91,39.9,39.901,106,2,39.9,39.91,WBA,0.1757,58.07639,90.90909,92.0,0.01411,0.0107,0.00341
2020-08-20 10:27:00,10:27 AM,,,,0,0,,,WBA,0.17579,53.85589,72.72727,92.0,0.01359,0.01128,0.00231
2020-08-20 10:28:00,10:28 AM,,,,0,0,,,WBA,0.0502,48.19784,45.45455,68.0,0.01063,0.01115,-0.00052
2020-08-20 10:29:00,10:29 AM,39.88,39.875,39.878,300,3,39.875,39.88,WBA,0.12553,51.83108,63.63636,68.0,0.00979,0.01088,-0.00109
2020-08-20 10:30:00,10:30 AM,39.875,39.87,39.87,102,2,39.87,39.875,WBA,-0.04511,52.19218,65.45455,68.0,0.00917,0.01054,-0.00136
2020-08-20 10:31:00,10:31 AM,39.89,39.86,39.875,200,2,39.89,39.86,WBA,-0.07521,47.93526,25.0,68.0,0.00684,0.0098,-0.00296
2020-08-20 10:32:00,10:32 AM,39.86,39.86,39.86,200,2,39.86,39.86,WBA,-0.16543,42.80786,0.0,68.0,0.00253,0.00834,-0.00581
2020-08-20 10:33:00,10:33 AM,39.835,39.835,39.835,200,2,39.835,39.835,WBA,-0.19545,42.80786,18.18182,68.0,-0.00087,0.0065,-0.00737
2020-08-20 10:34:00,10:34 AM,39.845,39.84,39.843,200,2,39.84,39.845,WBA,-0.17544,42.80786,20.0,44.0,-0.00352,0.0045,-0.00802
2020-08-20 10:35:00,10:35 AM,39.86,39.86,39.86,100,1,39.86,39.86,WBA,-0.07021,47.91107,42.0,44.0,-0.00381,0.00284,-0.00664
2020-08-20 10:36:00,10:36 AM,39.88,39.86,39.87,200,2,39.86,39.88,WBA,0.0,53.58734,70.0,44.0,-0.00175,0.00192,-0.00367
2020-08-20 10:37:00,10:37 AM,,,,0,0,,,WBA,-0.10028,47.60197,40.0,44.0,-0.00252,0.00103,-0.00355
2020-08-20 10:38:00,10:38 AM,39.85,39.84,39.842,505,6,39.84,39.85,WBA,-0.15034,47.60197,40.0,44.0,-0.00309,0.00021,-0.00329
2020-08-20 10:39:00,10:39 AM,39.83,39.82,39.83,207,2,39.83,39.82,WBA,-0.15041,43.81791,20.0,44.0,-0.00509,-0.00085,-0.00424
2020-08-20 10:40:00,10:40 AM,39.815,39.8,39.805,506,4,39.815,39.805,WBA,-0.10035,42.0193,20.0,-56.0,-0.00741,-0.00216,-0.00524
2020-08-20 10:41:00,10:41 AM,39.83,39.83,39.83,200,2,39.83,39.83,WBA,-0.12538,44.47383,31.57895,-56.0,-0.00833,-0.0034,-0.00494
2020-08-20 10:42:00,10:42 AM,39.825,39.825,39.825,200,1,39.825,39.825,WBA,-0.16549,41.80555,16.84211,-64.0,-0.01008,-0.00474,-0.00535
2020-08-20 10:43:00,10:43 AM,39.78,39.75,39.75,305,2,39.78,39.75,WBA,-0.27597,32.04478,0.0,-68.0,-0.01661,-0.00711,-0.0095
2020-08-20 10:44:00,10:44 AM,39.725,39.715,39.72,200,2,39.725,39.715,WBA,-0.27617,28.758,5.40541,-72.0,-0.02392,-0.01047,-0.01345
2020-08-20 10:45:00,10:45 AM,39.745,39.745,39.745,100,1,39.745,39.745,WBA,-0.22596,33.64435,16.66667,-72.0,-0.02778,-0.01393,-0.01385
2020-08-20 10:46:00,10:46 AM,39.745,39.745,39.745,100,1,39.745,39.745,WBA,-0.21843,34.37149,18.33333,-72.0,-0.03025,-0.0172,-0.01305
2020-08-20 10:47:00,10:47 AM,39.74,39.74,39.74,200,2,39.74,39.74,WBA,-0.26849,34.88379,19.44444,-72.0,-0.03168,-0.02009,-0.01159
2020-08-20 10:48:00,10:48 AM,39.79,39.76,39.775,400,4,39.76,39.79,WBA,-0.22568,45.24118,44.44444,-72.0,-0.02885,-0.02184,-0.00701
2020-08-20 10:49:00,10:49 AM,39.805,39.805,39.805,100,1,39.805,39.805,WBA,-0.06023,51.84076,64.44444,-72.0,-0.02343,-0.02216,-0.00127
2020-08-20 10:50:00,10:50 AM,39.86,39.86,39.86,229,3,39.86,39.86,WBA,-0.05019,52.5254,70.58824,-72.0,-0.0186,-0.02145,0.00285
2020-08-20 10:51:00,10:51 AM,,,,0,0,,,WBA,-0.07281,47.27775,53.52941,-68.0,-0.01692,-0.02054,0.00363
2020-08-20 10:52:00,10:52 AM,39.82,39.82,39.82,100,1,39.82,39.82,WBA,0.0,50.74949,64.70588,-56.0,-0.01389,-0.01921,0.00532
2020-08-20 10:53:00,10:53 AM,39.835,39.835,39.835,100,1,39.835,39.835,WBA,0.0,52.52155,70.58824,-56.0,-0.01056,-0.01748,0.00692
2020-08-20 10:54:00,10:54 AM,,,,0,0,,,WBA,-0.01507,48.74404,58.82353,-56.0,-0.00943,-0.01587,0.00644
2020-08-20 10:55:00,10:55 AM,39.8,39.8,39.8,100,1,39.8,39.8,WBA,0.03522,41.37345,31.76471,-32.0,-0.01211,-0.01512,0.00301
2020-08-20 10:56:00,10:56 AM,39.78,39.78,39.78,100,1,39.78,39.78,WBA,0.1007,40.79577,29.41176,-32.0,-0.01438,-0.01497,0.00059
2020-08-20 10:57:00,10:57 AM,39.74,39.74,39.74,200,2,39.74,39.74,WBA,0.0,37.94312,17.64706,-32.0,-0.0176,-0.0155,-0.0021
2020-08-20 10:58:00,10:58 AM,39.68,39.675,39.675,39,2,39.68,39.675,WBA,-0.14594,31.43365,7.14286,-88.0,-0.0243,-0.01726,-0.00705
2020-08-20 10:59:00,10:59 AM,39.7,39.7,39.7,100,1,39.7,39.7,WBA,-0.16354,30.91441,4.7619,-92.0,-0.02968,-0.01974,-0.00994
2020-08-20 11:00:00,11 AM,39.705,39.705,39.705,100,1,39.705,39.705,WBA,-0.12817,42.90033,32.85714,-92.0,-0.02885,-0.02156,-0.00728
2020-08-20 11:01:00,11:01 AM,39.755,39.74,39.754,212,3,39.755,39.755,WBA,-0.17828,45.65395,40.47619,-88.0,-0.02659,-0.02257,-0.00402
2020-08-20 11:02:00,11:02 AM,39.76,39.76,39.76,100,1,39.76,39.76,WBA,-0.27617,40.99648,23.80952,-84.0,-0.02731,-0.02352,-0.00379
2020-08-20 11:03:00,11:03 AM,39.73,39.73,39.73,100,1,39.73,39.73,WBA,-0.21607,40.36299,21.42857,-80.0,-0.02796,-0.02441,-0.00356
2020-08-20 11:04:00,11:04 AM,39.735,39.72,39.727,200,4,39.72,39.735,WBA,-0.22602,43.19868,35.29412,-72.0,-0.02696,-0.02492,-0.00204
2020-08-20 11:05:00,11:05 AM,39.71,39.71,39.71,99,1,39.71,39.71,WBA,-0.30128,40.43776,23.52941,-72.0,-0.02746,-0.02542,-0.00203
2020-08-20 11:06:00,11:06 AM,39.72,39.72,39.72,100,2,39.72,39.72,WBA,-0.17584,46.01167,41.17647,-36.0,-0.02514,-0.02537,0.00022
2020-08-20 11:07:00,11:07 AM,,,,0,0,,,WBA,-0.0855,44.51622,38.70968,-36.0,-0.02384,-0.02506,0.00122
2020-08-20 11:08:00,11:08 AM,39.735,39.735,39.735,100,1,39.735,39.735,WBA,-0.02515,48.14615,57.14286,-36.0,-0.02096,-0.02424,0.00329
2020-08-20 11:09:00,11:09 AM,39.715,39.715,39.715,300,3,39.715,39.715,WBA,-0.05033,43.54423,45.45455,-36.0,-0.02085,-0.02356,0.00271
2020-08-20 11:10:00,11:10 AM,39.74,39.74,39.74,102,2,39.74,39.74,WBA,0.16379,48.81314,80.0,-36.0,-0.01813,-0.02248,0.00434
2020-08-20 11:11:00,11:11 AM,39.745,39.745,39.745,200,2,39.745,39.745,WBA,0.10081,44.35513,50.0,-36.0,-0.01819,-0.02162,0.00343
2020-08-20 11:12:00,11:12 AM,39.74,39.73,39.735,200,2,39.73,39.74,WBA,0.00252,47.77919,70.0,-36.0,-0.01644,-0.02058,0.00415
2020-08-20 11:13:00,11:13 AM,,,,0,0,,,WBA,-0.10816,43.72283,35.55556,-36.0,-0.01711,-0.01989,0.00278
2020-08-20 11:14:00,11:14 AM,39.72,39.72,39.72,300,1,39.72,39.72,WBA,0.02266,46.6825,41.42857,-36.0,-0.01608,-0.01913,0.00305
2020-08-20 11:15:00,11:15 AM,39.74,39.74,39.74,100,1,39.74,39.74,WBA,0.06295,48.56735,57.14286,-24.0,-0.01422,-0.01815,0.00393
2020-08-20 11:16:00,11:16 AM,,,,0,0,,,WBA,0.02517,48.56735,66.66667,-24.0,-0.0126,-0.01704,0.00444
2020-08-20 11:17:00,11:17 AM,,,,0,0,,,WBA,0.12591,52.13539,100.0,-24.0,-0.00958,-0.01555,0.00596
2020-08-20 11:18:00,11:18 AM,39.75,39.735,39.746,41,3,39.735,39.75,WBA,0.0,48.51115,66.66667,-20.0,-0.00871,-0.01418,0.00547
2020-08-20 11:19:00,11:19 AM,39.72,39.72,39.72,800,8,39.72,39.72,WBA,0.0,46.76082,45.45455,-16.0,-0.00873,-0.01309,0.00436
2020-08-20 11:20:00,11:20 AM,39.75,39.75,39.75,77,1,39.75,39.75,WBA,0.0,50.59986,81.81818,-12.0,-0.00704,-0.01188,0.00484
2020-08-20 11:21:00,11:21 AM,39.74,39.72,39.727,462,4,39.725,39.74,WBA,0.05035,48.70859,63.63636,72.0,-0.00644,-0.01079,0.00435
2020-08-20 11:22:00,11:22 AM,,,,0,0,,,WBA,0.02516,52.53011,84.61538,72.0,-0.0043,-0.00949,0.00519
2020-08-20 11:23:00,11:23 AM,,,,0,0,,,WBA,0.1007,52.53011,84.61538,72.0,-0.00258,-0.00811,0.00553
2020-08-20 11:24:00,11:24 AM,,,,0,0,,,WBA,0.02516,50.35456,69.23077,48.0,-0.00199,-0.00689,0.00489
2020-08-20 11:25:00,11:25 AM,39.75,39.745,39.745,105,2,39.745,39.75,WBA,0.12087,52.47426,84.61538,48.0,-0.00072,-0.00565,0.00494
2020-08-20 11:26:00,11:26 AM,39.735,39.735,39.735,100,1,39.735,39.735,WBA,0.0151,47.06411,46.15385,48.0,-0.0017,-0.00486,0.00316
2020-08-20 11:27:00,11:27 AM,39.74,39.735,39.737,300,3,39.735,39.74,WBA,0.02516,50.37039,66.66667,48.0,-0.00126,-0.00414,0.00288
2020-08-20 11:28:00,11:28 AM,39.765,39.745,39.758,403,5,39.745,39.765,WBA,0.06291,53.49822,91.66667,92.0,0.0003,-0.00325,0.00355
2020-08-20 11:29:00,11:29 AM,39.775,39.775,39.775,335,4,39.775,39.775,WBA,0.03773,55.51123,86.66667,96.0,0.00232,-0.00214,0.00446
2020-08-20 11:30:00,11:30 AM,,,,0,0,,,WBA,0.0,47.72426,40.0,64.0,0.00108,-0.0015,0.00257
2020-08-20 11:31:00,11:31 AM,39.73,39.73,39.73,1,1,39.73,39.73,WBA,0.0,45.7496,26.66667,64.0,-0.0007,-0.00134,0.00063
2020-08-20 11:32:00,11:32 AM,39.73,39.715,39.722,200,3,39.715,39.73,WBA,-0.02013,48.50319,42.66667,64.0,-0.00113,-0.0013,0.00016
2020-08-20 11:33:00,11:33 AM,,,,0,0,,,WBA,0.02516,50.3138,50.0,64.0,-0.00082,-0.0012,0.00038
2020-08-20 11:34:00,11:34 AM,,,,0,0,,,WBA,-0.02515,50.3138,50.0,64.0,-0.00056,-0.00107,0.00051
2020-08-20 11:35:00,11:35 AM,39.745,39.745,39.745,74,1,39.745,39.745,WBA,-0.01258,51.54861,57.14286,64.0,4e-05,-0.00085,0.00089
2020-08-20 11:36:00,11:36 AM,39.8,39.785,39.792,200,2,39.785,39.8,WBA,0.05283,55.37085,60.86957,64.0,0.00179,-0.00032,0.00211
2020-08-20 11:37:00,11:37 AM,,,,0,0,,,WBA,0.02515,55.0784,59.78261,64.0,0.00306,0.00036,0.00271
2020-08-20 11:38:00,11:38 AM,,,,0,0,,,WBA,0.05033,50.74852,43.47826,60.0,0.00283,0.00085,0.00198
2020-08-20 11:39:00,11:39 AM,39.73,39.73,39.73,100,1,39.73,39.73,WBA,-0.05031,44.47332,16.30435,40.0,0.00062,0.0008,-0.00019
2020-08-20 11:40:00,11:40 AM,39.73,39.73,39.73,100,1,39.73,39.73,WBA,-0.06287,47.28142,27.17391,40.0,-0.00032,0.00058,-0.0009
2020-08-20 11:41:00,11:41 AM,,,,0,0,,,WBA,-0.08799,47.28142,27.17391,40.0,-0.00106,0.00025,-0.00131
2020-08-20 11:42:00,11:42 AM,39.74,39.74,39.74,100,2,39.74,39.74,WBA,-0.02516,44.66192,16.30435,40.0,-0.00242,-0.00028,-0.00214
2020-08-20 11:43:00,11:43 AM,39.725,39.715,39.72,200,2,39.725,39.715,WBA,-0.05034,39.90066,0.0,-56.0,-0.00505,-0.00124,-0.00382
2020-08-20 11:44:00,11:44 AM,,,,0,0,,,WBA,-0.10568,37.73456,0.0,-60.0,-0.00786,-0.00256,-0.0053
2020-08-20 11:45:00,11:45 AM,39.7,39.685,39.694,244,4,39.7,39.685,WBA,-0.1761,33.78428,7.29927,-64.0,-0.01156,-0.00436,-0.0072
2020-08-20 11:46:00,11:46 AM,,,,0,0,,,WBA,-0.13836,38.94659,18.24818,-64.0,-0.01313,-0.00612,-0.00702
2020-08-20 11:47:00,11:47 AM,39.7,39.685,39.694,415,5,39.69,39.7,WBA,-0.11319,43.67555,29.19708,-64.0,-0.01302,-0.0075,-0.00552
2020-08-20 11:48:00,11:48 AM,,,,0,0,,,WBA,-0.17098,42.03911,24.08759,-64.0,-0.01334,-0.00866,-0.00467
2020-08-20 11:49:00,11:49 AM,,,,0,0,,,WBA,-0.17601,41.32448,21.89781,-64.0,-0.01368,-0.00967,-0.00401
2020-08-20 11:50:00,11:50 AM,39.675,39.675,39.675,4,1,39.675,39.675,WBA,-0.18614,37.03104,10.0,-64.0,-0.0153,-0.01079,-0.00451
2020-08-20 11:51:00,11:51 AM,,,,0,0,,,WBA,-0.10068,40.20039,18.18182,-64.0,-0.01568,-0.01177,-0.00391
2020-08-20 11:52:00,11:52 AM,39.69,39.69,39.69,100,1,39.69,39.69,WBA,-0.13337,39.48694,21.25,-64.0,-0.01604,-0.01263,-0.00342
2020-08-20 11:53:00,11:53 AM,,,,0,0,,,WBA,-0.08807,45.71235,43.75,-64.0,-0.0147,-0.01304,-0.00166
2020-08-20 11:54:00,11:54 AM,39.68,39.665,39.675,17,3,39.68,39.665,WBA,-0.15102,37.61013,11.11111,-72.0,-0.01628,-0.01369,-0.00259
2020-08-20 11:55:00,11:55 AM,,,,0,0,,,WBA,-0.08814,39.26624,17.85714,-72.0,-0.01693,-0.01434,-0.00259
2020-08-20 11:56:00,11:56 AM,,,,0,0,,,WBA,-0.05038,40.95414,28.57143,-72.0,-0.01685,-0.01484,-0.00201
2020-08-20 11:57:00,11:57 AM,,,,0,0,,,WBA,-0.0252,38.64111,14.92537,-72.0,-0.01739,-0.01535,-0.00204
2020-08-20 11:58:00,11:58 AM,39.64,39.64,39.64,100,1,39.64,39.64,WBA,-0.14108,32.51109,4.34783,-88.0,-0.02009,-0.0163,-0.00379
2020-08-20 11:59:00,11:59 AM,,,,0,0,,,WBA,-0.12591,39.51156,27.17391,-88.0,-0.0203,-0.0171,-0.0032
2020-08-20 12:00:00,12 PM,,,,0,0,,,WBA,-0.1083,39.51156,33.33333,-88.0,-0.02023,-0.01773,-0.00251
2020-08-20 12:01:00,12:01 PM,39.66,39.655,39.656,310,6,39.655,39.66,WBA,-0.10076,39.51156,33.33333,-84.0,-0.01995,-0.01817,-0.00178
2020-08-20 12:02:00,12:02 PM,39.665,39.665,39.665,10,1,39.665,39.665,WBA,-0.05292,39.51156,33.33333,-80.0,-0.0195,-0.01844,-0.00107
2020-08-20 12:03:00,12:03 PM,,,,0,0,,,WBA,-0.11338,35.93082,13.33333,-72.0,-0.02013,-0.01878,-0.00135
2020-08-20 12:04:00,12:04 PM,39.655,39.645,39.65,400,4,39.645,39.655,WBA,-0.09323,37.94945,20.0,-72.0,-0.01999,-0.01902,-0.00097
2020-08-20 12:05:00,12:05 PM,39.655,39.65,39.651,500,2,39.655,39.65,WBA,-0.13852,37.94945,20.0,-68.0,-0.01965,-0.01914,-0.0005
2020-08-20 12:06:00,12:06 PM,39.665,39.665,39.665,200,2,39.665,39.665,WBA,0.0,45.86237,46.66667,-64.0,-0.01756,-0.01883,0.00126
2020-08-20 12:07:00,12:07 PM,39.685,39.685,39.685,200,2,39.685,39.685,WBA,0.03781,52.3995,73.33333,-60.0,-0.01414,-0.01789,0.00375
2020-08-20 12:08:00,12:08 PM,39.705,39.705,39.705,100,1,39.705,39.705,WBA,0.10081,60.16888,94.44444,40.0,-0.0089,-0.01609,0.0072
2020-08-20 12:09:00,12:09 PM,39.705,39.695,39.696,700,4,39.705,39.695,WBA,0.07562,53.85763,72.22222,40.0,-0.00628,-0.01413,0.00785
2020-08-20 12:10:00,12:10 PM,39.71,39.695,39.703,200,2,39.71,39.695,WBA,0.17912,56.32444,83.33333,40.0,-0.00337,-0.01198,0.00861
2020-08-20 12:11:00,12:11 PM,,,,0,0,,,WBA,0.12607,56.32444,83.33333,40.0,-0.00105,-0.00979,0.00874
2020-08-20 12:12:00,12:12 PM,39.71,39.705,39.706,135,2,39.71,39.705,WBA,0.12607,56.32444,83.33333,40.0,0.00079,-0.00768,0.00846
2020-08-20 12:13:00,12:13 PM,,,,0,0,,,WBA,0.12607,56.32444,82.35294,40.0,0.00221,-0.0057,0.00791
2020-08-20 12:14:00,12:14 PM,39.745,39.735,39.74,200,2,39.735,39.745,WBA,0.21432,65.10637,99.0566,64.0,0.0061,-0.00334,0.00944
2020-08-20 12:15:00,12:15 PM,39.745,39.735,39.745,101,2,39.735,39.745,WBA,0.29007,68.06958,96.0,68.0,0.01027,-0.00062,0.01088
2020-08-20 12:16:00,12:16 PM,,,,0,0,,,WBA,0.25221,64.15792,88.0,68.0,0.01262,0.00203,0.01059
2020-08-20 12:17:00,12:17 PM,39.765,39.765,39.765,101,2,39.765,39.765,WBA,0.31526,68.96024,100.0,76.0,0.01631,0.00489,0.01143
2020-08-20 12:18:00,12:18 PM,39.73,39.73,39.73,200,2,39.73,39.73,WBA,0.11848,51.66499,53.6,76.0,0.01439,0.00679,0.00761
2020-08-20 12:19:00,12:19 PM,39.74,39.74,39.74,35,1,39.74,39.74,WBA,0.12598,56.34111,69.56522,76.0,0.01456,0.00834,0.00622
