date,label,high,low,average,volume,numberOfTrades,open,close,stock,momentum_roc,momentum_rsi,momentum_stoch,trend_aroon_ind,trend_macd,trend_macd_signal,trend_macd_diff
2020-08-19 09:38:00,09:38 AM,164.57,164.41,164.517,300,3,164.41,164.57,MMM,0.0,49.10163,56.62651,-16.0,-0.05616,-0.03148,-0.02468
2020-08-19 09:39:00,09:39 AM,164.73,164.695,164.713,200,2,164.695,164.73,MMM,0.0,50.52777,60.24096,-16.0,-0.04644,-0.03447,-0.01197
2020-08-19 09:40:00,09:40 AM,,,,0,0,,,MMM,0.0,59.82245,87.95181,16.0,-0.01995,-0.03157,0.01162
2020-08-19 09:41:00,09:41 AM,164.89,164.89,164.89,100,1,164.89,164.89,MMM,0.0,57.54449,79.65116,16.0,-0.00255,-0.02577,0.02321
2020-08-19 09:42:00,09:42 AM,164.71,164.71,164.71,100,1,164.71,164.71,MMM,0.11538,59.91865,87.2093,24.0,0.01629,-0.01736,0.03364
2020-08-19 09:43:00,09:43 AM,164.875,164.875,164.875,100,1,164.875,164.875,MMM,0.15184,61.17757,91.27907,28.0,0.03366,-0.00715,0.04081
2020-08-19 09:44:00,09:44 AM,,,,0,0,,,MMM,0.14871,64.44217,100.0,32.0,0.05446,0.00517,0.04929
2020-08-19 09:45:00,09:45 AM,,,,0,0,,,MMM,0.1944,60.95579,82.0,32.0,0.06535,0.01721,0.04815
2020-08-19 09:46:00,09:46 AM,,,,0,0,,,MMM,0.2553,60.95579,82.0,32.0,0.07314,0.02839,0.04475
2020-08-19 09:47:00,09:47 AM,,,,0,0,,,MMM,0.28252,65.46952,94.5,44.0,0.08838,0.04039,0.04799
2020-08-19 09:48:00,09:48 AM,165.15,165.15,165.15,400,2,165.15,165.15,MMM,0.66407,70.59479,91.80328,48.0,0.11327,0.05497,0.05831
2020-08-19 09:49:00,09:49 AM,165.35,165.35,165.35,100,1,165.35,165.35,MMM,0.5414,71.87907,92.85714,52.0,0.13547,0.07107,0.06441
2020-08-19 09:50:00,09:50 AM,,,,0,0,,,MMM,0.46482,73.49945,97.80702,56.0,0.15651,0.08816,0.06835
2020-08-19 09:51:00,09:51 AM,165.405,165.38,165.393,200,2,165.38,165.405,MMM,0.4617,74.1172,96.58537,60.0,0.1732,0.10517,0.06804
2020-08-19 09:52:00,09:52 AM,165.535,165.495,165.513,300,3,165.51,165.535,MMM,0.41859,77.70003,96.42857,64.0,0.19707,0.12355,0.07352
2020-08-19 09:53:00,09:53 AM,165.535,165.535,165.535,301,4,165.535,165.535,MMM,0.46239,78.24724,99.18367,68.0,0.21568,0.14197,0.0737
2020-08-19 09:54:00,09:54 AM,165.58,165.58,165.58,100,1,165.58,165.58,MMM,0.38821,74.11257,82.65306,68.0,0.22325,0.15823,0.06502
2020-08-19 09:55:00,09:55 AM,,,,0,0,,,MMM,0.36084,73.37999,81.63265,68.0,0.22584,0.17175,0.05409
2020-08-19 09:56:00,09:56 AM,165.465,165.395,165.418,300,3,165.465,165.395,MMM,0.2182,63.86244,61.90476,68.0,0.21413,0.18023,0.0339
2020-08-19 09:57:00,09:57 AM,,,,0,0,,,MMM,0.2971,66.22151,69.1358,68.0,0.2081,0.1858,0.0223
2020-08-19 09:58:00,09:58 AM,165.42,165.42,165.42,100,1,165.42,165.42,MMM,0.2971,66.22151,69.1358,68.0,0.201,0.18884,0.01216
2020-08-19 09:59:00,09:59 AM,165.48,165.475,165.475,51,2,165.475,165.48,MMM,0.25143,67.95449,74.52229,68.0,0.19714,0.1905,0.00664
2020-08-19 10:00:00,10 AM,165.4,165.4,165.4,1,1,165.4,165.4,MMM,0.1513,68.30473,72.85714,68.0,0.19266,0.19093,0.00173
2020-08-19 10:01:00,10:01 AM,165.63,165.63,165.63,27,1,165.63,165.63,MMM,0.19361,72.22735,87.93103,96.0,0.19653,0.19205,0.00448
2020-08-19 10:02:00,10:02 AM,165.64,165.585,165.622,150,2,165.585,165.64,MMM,0.17841,73.40872,89.3617,96.0,0.20052,0.19375,0.00677
2020-08-19 10:03:00,10:03 AM,,,,0,0,,,MMM,-0.00726,55.48846,29.3617,92.0,0.17886,0.19077,-0.01191
2020-08-19 10:04:00,10:04 AM,,,,0,0,,,MMM,-0.03625,59.69661,45.0,84.0,0.16879,0.18637,-0.01759
2020-08-19 10:05:00,10:05 AM,165.39,165.39,165.39,100,1,165.39,165.39,MMM,-0.11295,54.72212,20.0,84.0,0.15099,0.1793,-0.0283
2020-08-19 10:06:00,10:06 AM,165.34,165.34,165.34,100,1,165.34,165.34,MMM,-0.1148,51.92622,7.31707,80.0,0.13055,0.16955,-0.039
2020-08-19 10:07:00,10:07 AM,,,,0,0,,,MMM,-0.03021,57.04693,39.02439,76.0,0.12341,0.16032,-0.03691
2020-08-19 10:08:00,10:08 AM,,,,0,0,,,MMM,-0.03629,50.37882,2.43902,68.0,0.10444,0.14914,-0.0447
2020-08-19 10:09:00,10:09 AM,,,,0,0,,,MMM,-0.09068,49.54723,6.66667,68.0,0.0868,0.13667,-0.04987
2020-08-19 10:10:00,10:10 AM,165.31,165.31,165.31,1,1,165.31,165.31,MMM,-0.1209,47.43896,0.0,64.0,0.068,0.12294,-0.05494
2020-08-19 10:11:00,10:11 AM,165.27,165.21,165.236,281,4,165.255,165.27,MMM,-0.11241,50.35109,27.5,60.0,0.0576,0.10987,-0.05227
2020-08-19 10:12:00,10:12 AM,,,,0,0,,,MMM,-0.1118,50.85508,29.46429,-32.0,0.04967,0.09783,-0.04816
2020-08-19 10:13:00,10:13 AM,,,,0,0,,,MMM,-0.0785,58.13595,60.71429,-32.0,0.05686,0.08964,-0.03278
2020-08-19 10:14:00,10:14 AM,,,,0,0,,,MMM,-0.14489,54.64835,48.21429,-32.0,0.05625,0.08296,-0.02671
2020-08-19 10:15:00,10:15 AM,165.32,165.32,165.32,100,1,165.32,165.32,MMM,0.04052,55.67116,52.67857,-32.0,0.05713,0.07779,-0.02066
2020-08-19 10:16:00,10:16 AM,,,,0,0,,,MMM,-0.0695,52.12628,57.69231,-32.0,0.05159,0.07255,-0.02097
2020-08-19 10:17:00,10:17 AM,,,,0,0,,,MMM,0.0,52.81957,64.86486,-32.0,0.04785,0.06761,-0.01976
2020-08-19 10:18:00,10:18 AM,,,,0,0,,,MMM,-0.05444,45.69346,24.32432,-32.0,0.03241,0.06057,-0.02816
2020-08-19 10:19:00,10:19 AM,165.15,165.055,165.102,200,2,165.15,165.055,MMM,-0.23271,39.39698,0.0,-68.0,0.00679,0.04981,-0.04303
2020-08-19 10:20:00,10:20 AM,,,,0,0,,,MMM,-0.13612,39.93718,5.43478,-68.0,-0.01257,0.03734,-0.04991
2020-08-19 10:21:00,10:21 AM,,,,0,0,,,MMM,-0.09681,42.42427,16.27907,-68.0,-0.02401,0.02507,-0.04907
2020-08-19 10:22:00,10:22 AM,,,,0,0,,,MMM,0.05447,51.94788,62.7907,-68.0,-0.01674,0.01671,-0.03344
2020-08-19 10:23:00,10:23 AM,,,,0,0,,,MMM,0.03388,53.19842,69.76744,-68.0,-0.00846,0.01167,-0.02013
2020-08-19 10:24:00,10:24 AM,,,,0,0,,,MMM,0.03932,54.05684,74.4186,-68.0,-0.00028,0.00928,-0.00956
2020-08-19 10:25:00,10:25 AM,,,,0,0,,,MMM,-0.10878,50.56133,58.13953,-68.0,0.00055,0.00754,-0.00699
2020-08-19 10:26:00,10:26 AM,165.325,165.29,165.299,404,5,165.29,165.325,MMM,-0.04534,52.22481,66.27907,-68.0,0.00398,0.00683,-0.00284
2020-08-19 10:27:00,10:27 AM,165.39,165.39,165.39,100,1,165.39,165.39,MMM,-0.02116,55.23711,90.90909,-60.0,0.01181,0.00782,0.00399
2020-08-19 10:28:00,10:28 AM,165.435,165.435,165.435,100,1,165.435,165.435,MMM,0.04536,57.03254,92.85714,-60.0,0.021,0.01046,0.01054
2020-08-19 10:29:00,10:29 AM,,,,0,0,,,MMM,0.01209,54.67102,83.33333,-24.0,0.02478,0.01332,0.01145
2020-08-19 10:30:00,10:30 AM,,,,0,0,,,MMM,0.0696,51.51261,70.2381,-24.0,0.02306,0.01527,0.00779
2020-08-19 10:31:00,10:31 AM,,,,0,0,,,MMM,0.20902,54.83356,85.71429,-24.0,0.02664,0.01754,0.00909
2020-08-19 10:32:00,10:32 AM,165.395,165.395,165.395,100,1,165.395,165.395,MMM,0.17872,52.4527,76.19048,-24.0,0.02595,0.01922,0.00672
2020-08-19 10:33:00,10:33 AM,165.43,165.4,165.403,113,2,165.43,165.4,MMM,0.15747,53.00211,76.74419,-24.0,0.02591,0.02056,0.00535
2020-08-19 10:34:00,10:34 AM,165.33,165.33,165.33,100,1,165.33,165.33,MMM,0.0121,50.48903,61.11111,-24.0,0.02239,0.02093,0.00146
2020-08-19 10:35:00,10:35 AM,,,,0,0,,,MMM,-0.03447,47.63126,30.74074,-24.0,0.01563,0.01987,-0.00424
2020-08-19 10:36:00,10:36 AM,,,,0,0,,,MMM,-0.07257,45.11526,0.0,-24.0,0.00673,0.01724,-0.01051
2020-08-19 10:37:00,10:37 AM,165.155,165.155,165.155,100,1,165.155,165.155,MMM,-0.10285,38.93441,0.0,-24.0,-0.0099,0.01181,-0.02171
2020-08-19 10:38:00,10:38 AM,165.125,165.125,165.125,100,1,165.125,165.125,MMM,-0.14214,37.5494,2.5641,36.0,-0.02521,0.00441,-0.02961
2020-08-19 10:39:00,10:39 AM,165.21,165.205,165.208,200,2,165.21,165.205,MMM,-0.11186,45.54608,32.05128,36.0,-0.02774,-0.00202,-0.02572
2020-08-19 10:40:00,10:40 AM,165.23,165.23,165.23,100,1,165.23,165.23,MMM,-0.10276,48.91518,46.15385,36.0,-0.02502,-0.00662,-0.0184
2020-08-19 10:41:00,10:41 AM,,,,0,0,,,MMM,-0.09372,47.47727,39.74359,36.0,-0.02459,-0.01021,-0.01438
2020-08-19 10:42:00,10:42 AM,165.255,165.255,165.255,100,1,165.255,165.255,MMM,-0.04536,49.08897,46.15385,36.0,-0.02199,-0.01257,-0.00942
2020-08-19 10:43:00,10:43 AM,165.29,165.29,165.29,16,3,165.29,165.29,MMM,-0.0786,49.75316,48.71795,36.0,-0.0189,-0.01384,-0.00506
2020-08-19 10:44:00,10:44 AM,165.375,165.375,165.375,100,1,165.375,165.375,MMM,0.00605,55.943,74.35897,32.0,-0.00829,-0.01273,0.00444
2020-08-19 10:45:00,10:45 AM,165.445,165.415,165.43,600,5,165.415,165.445,MMM,0.07861,62.42358,100.0,28.0,0.01049,-0.00808,0.01858
2020-08-19 10:46:00,10:46 AM,165.465,165.355,165.38,129,2,165.465,165.355,MMM,0.01512,53.05022,63.21839,28.0,0.01352,-0.00376,0.01728
2020-08-19 10:47:00,10:47 AM,,,,0,0,,,MMM,0.01029,49.9843,50.57471,28.0,0.01135,-0.00074,0.01209
2020-08-19 10:48:00,10:48 AM,,,,0,0,,,MMM,-0.03328,44.22863,24.13793,28.0,0.00035,-0.00052,0.00087
2020-08-19 10:49:00,10:49 AM,,,,0,0,,,MMM,0.04239,44.52771,25.28736,28.0,-0.00788,-0.00199,-0.00589
2020-08-19 10:50:00,10:50 AM,165.245,165.245,165.245,100,1,165.245,165.245,MMM,0.03634,42.56131,16.09195,28.0,-0.01742,-0.00508,-0.01234
2020-08-19 10:51:00,10:51 AM,,,,0,0,,,MMM,-0.06719,39.9044,3.21839,28.0,-0.02917,-0.0099,-0.01927
2020-08-19 10:52:00,10:52 AM,,,,0,0,,,MMM,-0.1071,39.38431,2.92135,-28.0,-0.03892,-0.0157,-0.02322
2020-08-19 10:53:00,10:53 AM,,,,0,0,,,MMM,-0.02723,46.66602,26.96629,-28.0,-0.03758,-0.02008,-0.0175
2020-08-19 10:54:00,10:54 AM,,,,0,0,,,MMM,0.0,50.82769,42.69663,-28.0,-0.03052,-0.02217,-0.00835
2020-08-19 10:55:00,10:55 AM,,,,0,0,,,MMM,-0.0242,49.06082,35.95506,-28.0,-0.02703,-0.02314,-0.00389
2020-08-19 10:56:00,10:56 AM,,,,0,0,,,MMM,-0.16025,42.44075,7.86517,-28.0,-0.03396,-0.0253,-0.00866
2020-08-19 10:57:00,10:57 AM,,,,0,0,,,MMM,-0.27795,39.45906,0.0,-48.0,-0.04419,-0.02908,-0.01511
2020-08-19 10:58:00,10:58 AM,165.04,165.04,165.04,4,1,165.04,165.04,MMM,-0.11853,46.82466,25.05263,-48.0,-0.0422,-0.0317,-0.0105
2020-08-19 10:59:00,10:59 AM,,,,0,0,,,MMM,-0.13007,43.297,9.47368,-48.0,-0.04607,-0.03458,-0.01149
2020-08-19 11:00:00,11 AM,,,,0,0,,,MMM,-0.07567,42.1419,9.09091,-48.0,-0.05057,-0.03778,-0.0128
2020-08-19 11:01:00,11:01 AM,,,,0,0,,,MMM,-0.06659,43.44186,15.15152,-48.0,-0.05193,-0.04061,-0.01132
2020-08-19 11:02:00,11:02 AM,,,,0,0,,,MMM,-0.0878,39.82801,14.92537,-68.0,-0.05838,-0.04416,-0.01422
2020-08-19 11:03:00,11:03 AM,,,,0,0,,,MMM,-0.02362,43.21924,29.85075,-68.0,-0.05878,-0.04708,-0.01169
2020-08-19 11:04:00,11:04 AM,164.91,164.91,164.91,100,1,164.91,164.91,MMM,-0.1048,36.75064,0.0,-76.0,-0.06999,-0.05167,-0.01833
2020-08-19 11:05:00,11:05 AM,,,,0,0,,,MMM,-0.15134,38.79181,7.89474,-76.0,-0.07558,-0.05645,-0.01913
2020-08-19 11:06:00,11:06 AM,,,,0,0,,,MMM,-0.18214,40.11006,12.89474,-76.0,-0.07759,-0.06068,-0.01691
2020-08-19 11:07:00,11:07 AM,,,,0,0,,,MMM,-0.11499,45.49903,34.21053,-76.0,-0.07181,-0.0629,-0.00891
2020-08-19 11:08:00,11:08 AM,165.035,165.025,165.034,47,2,165.035,165.025,MMM,-0.0424,45.22849,34.72222,-76.0,-0.06687,-0.0637,-0.00317
2020-08-19 11:09:00,11:09 AM,165.045,165.045,165.045,9,1,165.045,165.045,MMM,0.01212,46.92773,50.0,-76.0,-0.06024,-0.06301,0.00277
2020-08-19 11:10:00,11:10 AM,,,,0,0,,,MMM,-0.07205,45.70608,52.0,-72.0,-0.05595,-0.0616,0.00564
2020-08-19 11:11:00,11:11 AM,,,,0,0,,,MMM,0.0212,51.18071,84.0,-68.0,-0.04558,-0.05839,0.01281
2020-08-19 11:12:00,11:12 AM,,,,0,0,,,MMM,0.06058,53.69484,100.0,-40.0,-0.03374,-0.05346,0.01972
2020-08-19 11:13:00,11:13 AM,165.17,165.16,165.163,40,2,165.17,165.16,MMM,0.08481,57.25112,100.0,-40.0,-0.01929,-0.04663,0.02734
2020-08-19 11:14:00,11:14 AM,165.25,165.22,165.222,46,3,165.25,165.22,MMM,0.13636,57.8324,88.88889,-40.0,-0.00695,-0.03869,0.03174
2020-08-19 11:15:00,11:15 AM,165.2,165.2,165.2,10,1,165.2,165.2,MMM,0.07573,53.88697,75.0,-40.0,-0.0012,-0.03119,0.03
2020-08-19 11:16:00,11:16 AM,,,,0,0,,,MMM,0.17889,55.5209,81.94444,-40.0,0.00532,-0.02389,0.02921
2020-08-19 11:17:00,11:17 AM,165.19,165.19,165.19,100,1,165.19,165.19,MMM,0.1637,55.85778,83.33333,-40.0,0.01077,-0.01696,0.02772
2020-08-19 11:18:00,11:18 AM,165.205,165.185,165.202,72,3,165.205,165.185,MMM,0.15155,55.76681,81.79104,-40.0,0.01483,-0.0106,0.02543
2020-08-19 11:19:00,11:19 AM,165.15,165.15,165.15,2,1,165.15,165.15,MMM,0.02424,45.47723,43.28358,-36.0,0.00755,-0.00697,0.01452
2020-08-19 11:20:00,11:20 AM,164.99,164.99,164.99,10,1,164.99,164.99,MMM,0.02424,45.12966,36.06557,40.0,0.00137,-0.0053,0.00667
2020-08-19 11:21:00,11:21 AM,,,,0,0,,,MMM,0.01818,46.45188,29.41176,40.0,-0.0023,-0.0047,0.0024
2020-08-19 11:22:00,11:22 AM,165.07,165.07,165.07,71,1,165.07,165.07,MMM,0.05453,49.91769,44.0,40.0,-0.00195,-0.00415,0.0022
2020-08-19 11:23:00,11:23 AM,,,,0,0,,,MMM,0.04239,54.65831,68.0,40.0,0.00313,-0.0027,0.00582
2020-08-19 11:24:00,11:24 AM,165.22,165.22,165.22,1,1,165.22,165.22,MMM,0.01211,53.7452,64.0,40.0,0.00627,-0.0009,0.00718
2020-08-19 11:25:00,11:25 AM,165.34,165.34,165.34,100,1,165.34,165.34,MMM,0.07263,64.0838,100.0,84.0,0.02143,0.00356,0.01787
2020-08-19 11:26:00,11:26 AM,165.335,165.335,165.335,15,1,165.335,165.335,MMM,0.06657,64.0838,96.9697,84.0,0.03306,0.00946,0.0236
2020-08-19 11:27:00,11:27 AM,,,,0,0,,,MMM,0.08899,62.76192,90.29412,84.0,0.04076,0.01572,0.02504
2020-08-19 11:28:00,11:28 AM,,,,0,0,,,MMM,0.06356,60.99019,85.29412,84.0,0.04497,0.02157,0.0234
2020-08-19 11:29:00,11:29 AM,,,,0,0,,,MMM,0.06537,61.5404,87.64706,80.0,0.0484,0.02694,0.02146
2020-08-19 11:30:00,11:30 AM,,,,0,0,,,MMM,0.10956,66.16571,100.0,96.0,0.05627,0.0328,0.02347
2020-08-19 11:31:00,11:31 AM,,,,0,0,,,MMM,0.18173,64.99654,97.2973,88.0,0.061,0.03844,0.02256
2020-08-19 11:32:00,11:32 AM,,,,0,0,,,MMM,0.19688,66.2799,89.62264,96.0,0.06561,0.04388,0.02173
2020-08-19 11:33:00,11:33 AM,165.46,165.44,165.44,103,2,165.46,165.44,MMM,0.18778,66.2799,86.36364,88.0,0.06847,0.0488,0.01968
2020-08-19 11:34:00,11:34 AM,,,,0,0,,,MMM,0.15442,64.23149,81.70732,88.0,0.06874,0.05278,0.01595
2020-08-19 11:35:00,11:35 AM,,,,0,0,,,MMM,0.10897,62.16255,77.77778,48.0,0.06696,0.05562,0.01134
2020-08-19 11:36:00,11:36 AM,165.37,165.37,165.37,2,1,165.37,165.37,MMM,0.12713,63.83522,81.57895,48.0,0.06641,0.05778,0.00863
2020-08-19 11:37:00,11:37 AM,165.45,165.45,165.45,2,1,165.45,165.45,MMM,0.05383,66.90734,91.84211,68.0,0.06833,0.05989,0.00844
2020-08-19 11:38:00,11:38 AM,165.425,165.425,165.425,100,1,165.425,165.425,MMM,0.08467,70.44324,93.33333,72.0,0.07312,0.06253,0.01059
2020-08-19 11:39:00,11:39 AM,,,,0,0,,,MMM,0.04113,59.10762,58.0,72.0,0.06926,0.06388,0.00538
2020-08-19 11:40:00,11:40 AM,,,,0,0,,,MMM,0.05444,59.52027,60.0,72.0,0.06585,0.06427,0.00157
2020-08-19 11:41:00,11:41 AM,,,,0,0,,,MMM,0.05565,60.38137,64.0,72.0,0.06322,0.06406,-0.00084
2020-08-19 11:42:00,11:42 AM,165.46,165.44,165.44,103,2,165.44,165.46,MMM,0.04232,64.45302,84.0,72.0,0.06443,0.06414,0.00029
2020-08-19 11:43:00,11:43 AM,,,,0,0,,,MMM,0.06651,66.66656,96.0,92.0,0.06704,0.06472,0.00232
2020-08-19 11:44:00,11:44 AM,165.61,165.61,165.61,100,1,165.61,165.61,MMM,0.13241,74.12727,100.0,96.0,0.07861,0.06749,0.01111
2020-08-19 11:45:00,11:45 AM,,,,0,0,,,MMM,0.09069,65.6617,73.58491,92.0,0.08127,0.07025,0.01102
2020-08-19 11:46:00,11:46 AM,,,,0,0,,,MMM,0.09372,64.51182,69.81132,88.0,0.08163,0.07253,0.00911
2020-08-19 11:47:00,11:47 AM,,,,0,0,,,MMM,0.13304,67.56987,88.67925,80.0,0.08498,0.07502,0.00996
2020-08-19 11:48:00,11:48 AM,,,,0,0,,,MMM,0.08465,60.7993,64.70588,80.0,0.08184,0.07638,0.00546
2020-08-19 11:49:00,11:49 AM,,,,0,0,,,MMM,0.01572,53.57305,35.29412,64.0,0.07247,0.0756,-0.00313
2020-08-19 11:50:00,11:50 AM,165.36,165.36,165.36,9,1,165.36,165.36,MMM,-0.0846,44.78372,0.0,64.0,0.05513,0.0715,-0.01638
2020-08-19 11:51:00,11:51 AM,,,,0,0,,,MMM,0.02116,51.4912,32.14286,64.0,0.04809,0.06682,-0.01873
2020-08-19 11:52:00,11:52 AM,,,,0,0,,,MMM,0.04232,54.15665,46.42857,64.0,0.04522,0.0625,-0.01728
2020-08-19 11:53:00,11:53 AM,,,,0,0,,,MMM,0.03627,54.15665,46.42857,60.0,0.04246,0.05849,-0.01604
2020-08-19 11:54:00,11:54 AM,,,,0,0,,,MMM,0.00604,54.15665,46.42857,-24.0,0.03981,0.05475,-0.01495
2020-08-19 11:55:00,11:55 AM,,,,0,0,,,MMM,-0.07855,45.55848,10.34483,-24.0,0.0285,0.0495,-0.021
2020-08-19 11:56:00,11:56 AM,,,,0,0,,,MMM,-0.15638,45.55848,10.34483,-24.0,0.01932,0.04347,-0.02415
2020-08-19 11:57:00,11:57 AM,165.34,165.34,165.34,100,1,165.34,165.34,MMM,-0.18121,38.47423,0.0,-52.0,0.00313,0.0354,-0.03227
2020-08-19 11:58:00,11:58 AM,,,,0,0,,,MMM,-0.1631,40.29216,5.40541,-52.0,-0.00799,0.02672,-0.03471
2020-08-19 11:59:00,11:59 AM,165.295,165.285,165.286,116,2,165.295,165.285,MMM,-0.18177,42.04413,10.54054,-52.0,-0.0151,0.01836,-0.03346
2020-08-19 12:00:00,12 PM,,,,0,0,,,MMM,-0.14197,42.61675,12.16216,-52.0,-0.02002,0.01068,-0.0307
2020-08-19 12:01:00,12:01 PM,,,,0,0,,,MMM,-0.1783,34.38485,0.0,-68.0,-0.03441,0.00166,-0.03608
2020-08-19 12:02:00,12:02 PM,,,,0,0,,,MMM,-0.08467,38.19428,21.05263,-68.0,-0.04211,-0.00709,-0.03502
2020-08-19 12:03:00,12:03 PM,165.19,165.19,165.19,100,1,165.19,165.19,MMM,-0.12694,40.06784,27.70083,-68.0,-0.04606,-0.01488,-0.03118
2020-08-19 12:04:00,12:04 PM,,,,0,0,,,MMM,-0.19037,36.22448,9.69529,-80.0,-0.05382,-0.02267,-0.03115
2020-08-19 12:05:00,12:05 PM,,,,0,0,,,MMM,-0.18735,36.72726,11.08033,-80.0,-0.05888,-0.02991,-0.02897
2020-08-19 12:06:00,12:06 PM,,,,0,0,,,MMM,-0.18432,37.25992,12.46537,-80.0,-0.06178,-0.03629,-0.0255
2020-08-19 12:07:00,12:07 PM,,,,0,0,,,MMM,-0.08769,42.47513,26.31579,-80.0,-0.05936,-0.0409,-0.01846
2020-08-19 12:08:00,12:08 PM,,,,0,0,,,MMM,-0.09071,42.09828,26.08696,-80.0,-0.05719,-0.04416,-0.01303
2020-08-19 12:09:00,12:09 PM,,,,0,0,,,MMM,0.01513,48.49581,64.58333,-68.0,-0.04965,-0.04526,-0.00439
2020-08-19 12:10:00,12:10 PM,,,,0,0,,,MMM,-0.00605,47.19975,63.63636,-68.0,-0.04437,-0.04508,0.00071
2020-08-19 12:11:00,12:11 PM,165.215,165.215,165.215,100,1,165.215,165.215,MMM,-0.05082,42.69424,40.47619,-68.0,-0.04412,-0.04489,0.00077
2020-08-19 12:12:00,12:12 PM,,,,0,0,,,MMM,-0.02722,47.14019,61.90476,-64.0,-0.03983,-0.04387,0.00405
2020-08-19 12:13:00,12:13 PM,,,,0,0,,,MMM,0.03027,43.88124,48.64865,-48.0,-0.0392,-0.04294,0.00374
2020-08-19 12:14:00,12:14 PM,,,,0,0,,,MMM,-0.02119,40.48991,28.125,-48.0,-0.04185,-0.04272,0.00087
2020-08-19 12:15:00,12:15 PM,,,,0,0,,,MMM,-0.01816,43.11996,43.75,-48.0,-0.04146,-0.04247,0.00101
2020-08-19 12:16:00,12:16 PM,,,,0,0,,,MMM,0.02725,44.1826,48.3871,-48.0,-0.03989,-0.04195,0.00207
2020-08-19 12:17:00,12:17 PM,,,,0,0,,,MMM,0.02846,44.95778,52.90323,-44.0,-0.03764,-0.04109,0.00345
2020-08-19 12:18:00,12:18 PM,165.215,165.215,165.215,25,1,165.215,165.215,MMM,0.02725,45.30835,54.83871,-40.0,-0.03521,-0.03991,0.00471
2020-08-19 12:19:00,12:19 PM,,,,0,0,,,MMM,-0.02179,42.30964,34.83871,-36.0,-0.03537,-0.03901,0.00363
2020-08-19 12:20:00,12:20 PM,,,,0,0,,,MMM,-0.05448,37.25577,4.19162,-96.0,-0.03981,-0.03917,-0.00064
2020-08-19 12:21:00,12:21 PM,,,,0,0,,,MMM,-0.07261,41.70435,25.1497,-80.0,-0.04004,-0.03934,-0.0007
2020-08-19 12:22:00,12:22 PM,165.17,165.17,165.17,100,1,165.17,165.17,MMM,-0.05446,43.55153,34.13174,-80.0,-0.03856,-0.03919,0.00062
2020-08-19 12:23:00,12:23 PM,,,,0,0,,,MMM,0.01513,50.33108,70.05988,-80.0,-0.03218,-0.03779,0.0056
2020-08-19 12:24:00,12:24 PM,,,,0,0,,,MMM,0.0121,54.2739,100.0,-80.0,-0.02363,-0.03495,0.01133
2020-08-19 12:25:00,12:25 PM,,,,0,0,,,MMM,0.02421,52.0491,82.03593,-44.0,-0.01825,-0.03161,0.01336
2020-08-19 12:26:00,12:26 PM,165.23,165.165,165.187,150,2,165.23,165.165,MMM,-0.00303,43.42298,28.14371,-44.0,-0.02101,-0.02949,0.00848
2020-08-19 12:27:00,12:27 PM,,,,0,0,,,MMM,-0.04238,40.23165,4.19162,-44.0,-0.02612,-0.02882,0.0027
2020-08-19 12:28:00,12:28 PM,,,,0,0,,,MMM,-0.03027,43.58073,27.77778,-44.0,-0.02744,-0.02854,0.00111
2020-08-19 12:29:00,12:29 PM,,,,0,0,,,MMM,-0.01634,46.79158,44.44444,-44.0,-0.02576,-0.02799,0.00223
2020-08-19 12:30:00,12:30 PM,,,,0,0,,,MMM,-0.03026,44.95478,33.33333,-44.0,-0.02575,-0.02754,0.00179
2020-08-19 12:31:00,12:31 PM,,,,0,0,,,MMM,-0.02361,43.13142,22.22222,-44.0,-0.02704,-0.02744,0.0004
2020-08-19 12:32:00,12:32 PM,,,,0,0,,,MMM,0.0212,44.93533,30.55556,-44.0,-0.02655,-0.02726,0.00071
2020-08-19 12:33:00,12:33 PM,165.125,165.105,165.109,264,4,165.105,165.125,MMM,-0.02422,41.18369,13.15789,-96.0,-0.02905,-0.02762,-0.00143
2020-08-19 12:34:00,12:34 PM,165.11,165.11,165.11,100,1,165.11,165.11,MMM,-0.05752,37.78625,0.0,-40.0,-0.03388,-0.02887,-0.005
2020-08-19 12:35:00,12:35 PM,165.04,165.035,165.037,158,2,165.035,165.04,MMM,-0.10289,36.56797,15.38462,-44.0,-0.03846,-0.03079,-0.00767
2020-08-19 12:36:00,12:36 PM,,,,0,0,,,MMM,-0.14522,34.1935,10.71429,-48.0,-0.04401,-0.03343,-0.01058
2020-08-19 12:37:00,12:37 PM,,,,0,0,,,MMM,-0.13616,33.79957,8.92857,-52.0,-0.04826,-0.0364,-0.01186
2020-08-19 12:38:00,12:38 PM,,,,0,0,,,MMM,-0.07266,36.17512,14.28571,-52.0,-0.04984,-0.03909,-0.01075
2020-08-19 12:39:00,12:39 PM,,,,0,0,,,MMM,-0.09084,30.64802,0.0,-60.0,-0.05609,-0.04249,-0.0136
2020-08-19 12:40:00,12:40 PM,,,,0,0,,,MMM,-0.09991,33.01,12.06897,-60.0,-0.05915,-0.04582,-0.01333
2020-08-19 12:41:00,12:41 PM,,,,0,0,,,MMM,-0.08476,40.95116,31.03448,-60.0,-0.05649,-0.04795,-0.00854
2020-08-19 12:42:00,12:42 PM,,,,0,0,,,MMM,-0.09688,37.47208,17.24138,-60.0,-0.05695,-0.04975,-0.0072
