date,label,high,low,average,volume,numberOfTrades,open,close,stock,momentum_roc,momentum_rsi,momentum_stoch,trend_aroon_ind,trend_macd,trend_macd_signal,trend_macd_diff
2020-08-21 10:36:00,10:36 AM,39.765,39.765,39.765,100,1,39.765,39.765,WBA,0.1511,57.64147,100.0,-64.0,-0.00352,-0.01162,0.0081
2020-08-21 10:37:00,10:37 AM,39.765,39.765,39.765,100,1,39.765,39.765,WBA,0.15618,55.60535,92.0,-60.0,-0.00044,-0.00938,0.00894
2020-08-21 10:38:00,10:38 AM,39.775,39.76,39.775,101,2,39.775,39.76,WBA,0.20161,55.60535,79.31034,-48.0,0.00197,-0.00711,0.00908
2020-08-21 10:39:00,10:39 AM,39.76,39.745,39.75,310,4,39.76,39.745,WBA,0.18906,52.38617,68.96552,-48.0,0.00264,-0.00516,0.0078
2020-08-21 10:40:00,10:40 AM,39.75,39.75,39.75,200,2,39.75,39.75,WBA,0.25221,53.35555,72.41379,-48.0,0.00353,-0.00342,0.00695
2020-08-21 10:41:00,10:41 AM,,,,0,0,,,WBA,-0.10839,34.95962,0.0,-20.0,-0.00538,-0.00382,-0.00157
2020-08-21 10:42:00,10:42 AM,,,,0,0,,,WBA,-0.20156,32.92227,5.26316,-24.0,-0.0139,-0.00583,-0.00807
2020-08-21 10:43:00,10:43 AM,39.625,39.61,39.617,200,2,39.61,39.625,WBA,-0.18892,35.93769,17.5,-24.0,-0.01922,-0.00851,-0.01071
2020-08-21 10:44:00,10:44 AM,,,,0,0,,,WBA,-0.32721,33.25449,5.0,-32.0,-0.02516,-0.01184,-0.01332
2020-08-21 10:45:00,10:45 AM,,,,0,0,,,WBA,-0.3147,32.72818,2.5,-36.0,-0.02993,-0.01546,-0.01447
2020-08-21 10:46:00,10:46 AM,39.56,39.56,39.56,100,1,39.56,39.56,WBA,-0.45294,29.23965,4.16667,-40.0,-0.03611,-0.01959,-0.01652
2020-08-21 10:47:00,10:47 AM,39.53,39.53,39.53,1,1,39.53,39.53,WBA,-0.52843,26.62041,0.0,-44.0,-0.04294,-0.02426,-0.01868
2020-08-21 10:48:00,10:48 AM,39.545,39.535,39.536,117,2,39.535,39.545,WBA,-0.60347,26.62041,0.0,-44.0,-0.0478,-0.02897,-0.01883
2020-08-21 10:49:00,10:49 AM,39.565,39.55,39.553,126,2,39.55,39.565,WBA,-0.42757,39.24419,23.07692,-44.0,-0.04628,-0.03243,-0.01385
2020-08-21 10:50:00,10:50 AM,39.555,39.555,39.555,100,1,39.555,39.555,WBA,-0.51559,35.41662,9.61538,-44.0,-0.04735,-0.03541,-0.01194
2020-08-21 10:51:00,10:51 AM,39.59,39.575,39.583,200,2,39.59,39.575,WBA,-0.42773,39.07342,17.30769,-44.0,-0.04605,-0.03754,-0.00851
2020-08-21 10:52:00,10:52 AM,,,,0,0,,,WBA,-0.40252,41.7379,26.08696,-44.0,-0.04332,-0.0387,-0.00462
2020-08-21 10:53:00,10:53 AM,39.63,39.625,39.629,116,2,39.625,39.63,WBA,-0.05047,45.18033,36.36364,-44.0,-0.03908,-0.03877,-0.00031
2020-08-21 10:54:00,10:54 AM,,,,0,0,,,WBA,-0.05049,42.47748,28.57143,-44.0,-0.03692,-0.0384,0.00149
2020-08-21 10:55:00,10:55 AM,39.59,39.59,39.59,100,1,39.59,39.59,WBA,-0.14385,39.6664,34.23423,-44.0,-0.03655,-0.03803,0.00148
2020-08-21 10:56:00,10:56 AM,,,,0,0,,,WBA,-0.10101,38.66437,27.02703,-44.0,-0.03649,-0.03772,0.00123
2020-08-21 10:57:00,10:57 AM,,,,0,0,,,WBA,-0.16416,35.08511,8.26446,-44.0,-0.03842,-0.03786,-0.00056
2020-08-21 10:58:00,10:58 AM,,,,0,0,,,WBA,-0.20222,30.08612,6.25,-88.0,-0.04348,-0.03899,-0.00449
2020-08-21 10:59:00,10:59 AM,39.505,39.475,39.481,126,2,39.475,39.505,WBA,-0.05059,35.98012,25.0,-88.0,-0.04456,-0.0401,-0.00446
2020-08-21 11:00:00,11 AM,39.515,39.49,39.495,126,3,39.515,39.49,WBA,-0.10119,33.92668,12.5,-88.0,-0.04649,-0.04138,-0.00511
2020-08-21 11:01:00,11:01 AM,39.505,39.5,39.505,102,2,39.5,39.505,WBA,-0.22733,35.89663,18.75,-84.0,-0.04667,-0.04244,-0.00424
2020-08-21 11:02:00,11:02 AM,39.51,39.51,39.51,10,1,39.51,39.51,WBA,-0.15169,35.32945,15.625,-80.0,-0.04669,-0.04329,-0.0034
2020-08-21 11:03:00,11:03 AM,39.495,39.49,39.494,135,2,39.49,39.495,WBA,-0.24005,33.61357,6.25,-72.0,-0.04736,-0.0441,-0.00326
2020-08-21 11:04:00,11:04 AM,39.505,39.495,39.501,265,3,39.495,39.5,WBA,-0.22733,37.94145,18.75,-72.0,-0.04575,-0.04443,-0.00132
2020-08-21 11:05:00,11:05 AM,39.55,39.525,39.55,102,2,39.525,39.55,WBA,-0.15148,47.20746,50.0,-68.0,-0.03999,-0.04354,0.00356
2020-08-21 11:06:00,11:06 AM,,,,0,0,,,WBA,-0.02526,51.85262,68.75,-60.0,-0.03262,-0.04136,0.00874
2020-08-21 11:07:00,11:07 AM,39.575,39.575,39.575,100,1,39.575,39.575,WBA,0.08087,54.71343,94.89051,-60.0,-0.02488,-0.03806,0.01319
2020-08-21 11:08:00,11:08 AM,39.61,39.61,39.61,1,1,39.61,39.61,WBA,0.12639,56.11742,87.5,-20.0,-0.01773,-0.034,0.01626
2020-08-21 11:09:00,11:09 AM,39.64,39.64,39.64,18,1,39.64,39.64,WBA,0.25297,58.86424,94.11765,44.0,-0.01033,-0.02926,0.01893
2020-08-21 11:10:00,11:10 AM,39.64,39.64,39.64,200,2,39.64,39.64,WBA,0.45593,62.6417,95.0,48.0,-0.00203,-0.02382,0.02179
2020-08-21 11:11:00,11:11 AM,39.62,39.62,39.62,200,2,39.62,39.62,WBA,0.30119,56.83388,79.5,48.0,0.00203,-0.01865,0.02068
2020-08-21 11:12:00,11:12 AM,,,,0,0,,,WBA,0.43049,60.75261,95.0,48.0,0.00766,-0.01339,0.02104
2020-08-21 11:13:00,11:13 AM,39.64,39.64,39.64,100,1,39.64,39.64,WBA,0.35443,57.14802,85.0,48.0,0.01038,-0.00863,0.01902
2020-08-21 11:14:00,11:14 AM,,,,0,0,,,WBA,0.35448,56.24948,82.5,48.0,0.012,-0.00451,0.01651
2020-08-21 11:15:00,11:15 AM,,,,0,0,,,WBA,0.4306,58.36445,90.0,48.0,0.01433,-0.00074,0.01507
2020-08-21 11:16:00,11:16 AM,39.65,39.65,39.65,100,1,39.65,39.65,WBA,0.35443,56.40675,85.0,48.0,0.0152,0.00245,0.01275
2020-08-21 11:17:00,11:17 AM,39.625,39.625,39.625,100,1,39.625,39.625,WBA,0.22756,56.40675,83.78378,48.0,0.0157,0.0051,0.0106
2020-08-21 11:18:00,11:18 AM,39.62,39.59,39.59,101,2,39.62,39.59,WBA,0.02527,47.22178,54.02299,48.0,0.01193,0.00646,0.00546
2020-08-21 11:19:00,11:19 AM,39.57,39.57,39.57,70,1,39.57,39.57,WBA,-0.07576,44.12656,13.7931,48.0,0.00724,0.00662,0.00062
2020-08-21 11:20:00,11:20 AM,39.57,39.565,39.569,115,2,39.57,39.565,WBA,-0.10098,44.12656,9.09091,48.0,0.00348,0.00599,-0.00251
2020-08-21 11:21:00,11:21 AM,,,,0,0,,,WBA,-0.1514,44.12656,9.09091,48.0,0.0005,0.00489,-0.00439
2020-08-21 11:22:00,11:22 AM,39.59,39.59,39.59,200,2,39.59,39.59,WBA,-0.15885,49.68709,33.63636,48.0,0.00031,0.00398,-0.00366
2020-08-21 11:23:00,11:23 AM,39.6,39.585,39.594,210,3,39.6,39.585,WBA,-0.09841,48.3438,27.27273,28.0,-0.0004,0.0031,-0.0035
2020-08-21 11:24:00,11:24 AM,39.59,39.575,39.584,314,4,39.59,39.575,WBA,-0.22693,44.63116,9.52381,28.0,-0.00254,0.00197,-0.00452
2020-08-21 11:25:00,11:25 AM,39.57,39.57,39.57,2,1,39.57,39.57,WBA,-0.25227,39.70547,0.0,28.0,-0.00659,0.00026,-0.00685
2020-08-21 11:26:00,11:26 AM,39.57,39.56,39.56,102,2,39.57,39.56,WBA,-0.21446,42.00319,8.33333,28.0,-0.00889,-0.00157,-0.00732
2020-08-21 11:27:00,11:27 AM,,,,0,0,,,WBA,-0.27743,40.34734,4.0,28.0,-0.01138,-0.00353,-0.00785
2020-08-21 11:28:00,11:28 AM,,,,0,0,,,WBA,-0.25227,40.34734,4.0,24.0,-0.01321,-0.00547,-0.00774
2020-08-21 11:29:00,11:29 AM,39.54,39.535,39.538,200,2,39.535,39.54,WBA,-0.19173,46.24569,23.2,-60.0,-0.01257,-0.00689,-0.00569
2020-08-21 11:30:00,11:30 AM,39.57,39.565,39.569,110,2,39.565,39.57,WBA,-0.05052,47.63958,31.81818,-60.0,-0.01145,-0.0078,-0.00365
2020-08-21 11:31:00,11:31 AM,39.6,39.585,39.596,400,4,39.585,39.6,WBA,0.07582,54.05478,68.42105,-60.0,-0.00805,-0.00785,-0.0002
2020-08-21 11:32:00,11:32 AM,,,,0,0,,,WBA,0.10109,55.99039,100.0,-60.0,-0.0045,-0.00718,0.00268
2020-08-21 11:33:00,11:33 AM,,,,0,0,,,WBA,0.11372,56.96659,84.21053,-60.0,-0.00127,-0.006,0.00473
2020-08-21 11:34:00,11:34 AM,39.605,39.58,39.589,312,4,39.605,39.58,WBA,-0.06819,46.88648,36.84211,-60.0,-0.00231,-0.00526,0.00295
2020-08-21 11:35:00,11:35 AM,39.565,39.565,39.565,100,1,39.565,39.565,WBA,-0.10104,43.22558,15.78947,-52.0,-0.00469,-0.00515,0.00045
2020-08-21 11:36:00,11:36 AM,39.54,39.535,39.538,200,2,39.54,39.535,WBA,-0.07582,41.48156,10.0,-52.0,-0.00731,-0.00558,-0.00173
2020-08-21 11:37:00,11:37 AM,39.535,39.525,39.53,421,4,39.535,39.525,WBA,-0.05058,38.16499,12.0,-88.0,-0.01086,-0.00664,-0.00423
2020-08-21 11:38:00,11:38 AM,39.545,39.52,39.528,13,2,39.52,39.545,WBA,0.0,45.23779,36.0,-88.0,-0.01114,-0.00754,-0.0036
2020-08-21 11:39:00,11:39 AM,,,,0,0,,,WBA,0.06323,48.41492,48.0,-88.0,-0.01003,-0.00803,-0.00199
2020-08-21 11:40:00,11:40 AM,39.565,39.565,39.565,139,1,39.565,39.565,WBA,0.06323,48.41492,48.0,-84.0,-0.00904,-0.00824,-0.00081
2020-08-21 11:41:00,11:41 AM,,,,0,0,,,WBA,-0.13649,38.834,4.0,-96.0,-0.01255,-0.0091,-0.00346
2020-08-21 11:42:00,11:42 AM,39.5,39.5,39.5,9,1,39.5,39.5,WBA,-0.15163,38.834,14.28571,-32.0,-0.01516,-0.01031,-0.00485
2020-08-21 11:43:00,11:43 AM,39.495,39.48,39.495,204,4,39.495,39.48,WBA,-0.30303,34.5134,1.31579,-40.0,-0.01943,-0.01214,-0.00729
2020-08-21 11:44:00,11:44 AM,39.47,39.47,39.47,15,1,39.47,39.47,WBA,-0.34082,33.83768,8.82353,-44.0,-0.02295,-0.0143,-0.00865
2020-08-21 11:45:00,11:45 AM,39.455,39.445,39.449,24,2,39.455,39.445,WBA,-0.41651,30.61063,0.0,-48.0,-0.02744,-0.01693,-0.01051
2020-08-21 11:46:00,11:46 AM,39.465,39.45,39.459,400,4,39.45,39.465,WBA,-0.25272,35.87904,20.0,-48.0,-0.02905,-0.01935,-0.0097
2020-08-21 11:47:00,11:47 AM,39.465,39.445,39.455,200,2,39.465,39.445,WBA,-0.26549,32.552,7.97872,-56.0,-0.03197,-0.02187,-0.0101
2020-08-21 11:48:00,11:48 AM,39.435,39.43,39.435,101,2,39.435,39.43,WBA,-0.28073,30.59651,5.80645,-60.0,-0.03517,-0.02453,-0.01064
2020-08-21 11:49:00,11:49 AM,,,,0,0,,,WBA,-0.24038,30.10954,3.33333,-64.0,-0.0376,-0.02715,-0.01045
2020-08-21 11:50:00,11:50 AM,39.455,39.435,39.448,303,4,39.435,39.455,WBA,-0.25284,36.87222,25.0,-64.0,-0.03708,-0.02913,-0.00795
2020-08-21 11:51:00,11:51 AM,39.495,39.495,39.495,100,1,39.495,39.495,WBA,-0.21484,43.88867,43.75,-64.0,-0.03386,-0.03008,-0.00378
2020-08-21 11:52:00,11:52 AM,,,,0,0,,,WBA,-0.2022,44.98616,46.875,-64.0,-0.03055,-0.03017,-0.00037
2020-08-21 11:53:00,11:53 AM,,,,0,0,,,WBA,-0.07593,44.05813,45.16129,-64.0,-0.028,-0.02974,0.00173
2020-08-21 11:54:00,11:54 AM,39.47,39.47,39.47,9,1,39.47,39.47,WBA,-0.10124,42.18381,42.25352,-64.0,-0.02649,-0.02909,0.0026
2020-08-21 11:55:00,11:55 AM,39.455,39.45,39.45,20,3,39.455,39.45,WBA,-0.07852,38.48149,39.0,-64.0,-0.02668,-0.02861,0.00193
2020-08-21 11:56:00,11:56 AM,39.455,39.445,39.447,10,2,39.455,39.445,WBA,-0.08866,36.98338,33.33333,-64.0,-0.02724,-0.02833,0.00109
2020-08-21 11:57:00,11:57 AM,39.425,39.41,39.419,405,5,39.425,39.42,WBA,-0.07605,33.83141,11.11111,-96.0,-0.02896,-0.02846,-0.0005
2020-08-21 11:58:00,11:58 AM,39.415,39.41,39.414,109,2,39.415,39.41,WBA,-0.12668,33.83141,20.0,-92.0,-0.02998,-0.02876,-0.00122
2020-08-21 11:59:00,11:59 AM,,,,0,0,,,WBA,-0.08873,32.23815,10.0,-80.0,-0.03124,-0.02926,-0.00198
2020-08-21 12:00:00,12 PM,39.405,39.405,39.405,100,2,39.405,39.405,WBA,-0.04819,32.23815,10.0,-80.0,-0.03187,-0.02978,-0.00209
2020-08-21 12:01:00,12:01 PM,39.405,39.405,39.405,200,2,39.405,39.405,WBA,-0.03805,32.23815,10.0,-80.0,-0.032,-0.03022,-0.00177
2020-08-21 12:02:00,12:02 PM,,,,0,0,,,WBA,-0.08365,34.91781,17.0,-80.0,-0.03117,-0.03041,-0.00076
2020-08-21 12:03:00,12:03 PM,39.4,39.4,39.4,100,1,39.4,39.4,WBA,-0.20263,31.6449,1.96078,-96.0,-0.03153,-0.03064,-0.00089
2020-08-21 12:04:00,12:04 PM,,,,0,0,,,WBA,-0.21527,31.6449,9.09091,-92.0,-0.03145,-0.0308,-0.00065
2020-08-21 12:05:00,12:05 PM,,,,0,0,,,WBA,-0.12665,42.6472,37.38318,-88.0,-0.02864,-0.03037,0.00173
2020-08-21 12:06:00,12:06 PM,39.44,39.435,39.437,206,3,39.435,39.44,WBA,-0.07601,45.78002,46.72897,-84.0,-0.02531,-0.02936,0.00405
2020-08-21 12:07:00,12:07 PM,39.45,39.445,39.448,6,2,39.45,39.445,WBA,0.00253,48.79233,60.0,-44.0,-0.02161,-0.02781,0.00619
2020-08-21 12:08:00,12:08 PM,39.49,39.45,39.475,110,5,39.45,39.49,WBA,0.12677,58.68095,90.90909,20.0,-0.01528,-0.0253,0.01002
2020-08-21 12:09:00,12:09 PM,39.495,39.48,39.481,102,3,39.49,39.495,WBA,0.19026,59.72784,95.45455,24.0,-0.00975,-0.02219,0.01244
2020-08-21 12:10:00,12:10 PM,39.51,39.495,39.508,310,7,39.505,39.5,WBA,0.17757,58.14141,83.33333,24.0,-0.0057,-0.01889,0.01319
2020-08-21 12:11:00,12:11 PM,39.49,39.49,39.49,101,2,39.49,39.49,WBA,0.22329,59.9733,90.0,32.0,-0.00183,-0.01548,0.01365
2020-08-21 12:12:00,12:12 PM,39.51,39.5,39.5,103,3,39.5,39.51,WBA,0.22837,60.43942,91.66667,36.0,0.00139,-0.01211,0.0135
2020-08-21 12:13:00,12:13 PM,39.505,39.495,39.498,3,3,39.505,39.495,WBA,0.19031,55.24333,79.16667,36.0,0.0027,-0.00915,0.01184
2020-08-21 12:14:00,12:14 PM,39.495,39.485,39.485,105,2,39.495,39.485,WBA,0.19788,57.84526,87.5,36.0,0.00449,-0.00642,0.01091
2020-08-21 12:15:00,12:15 PM,39.52,39.505,39.51,110,3,39.51,39.52,WBA,0.32995,65.42213,100.0,48.0,0.00863,-0.00341,0.01204
2020-08-21 12:16:00,12:16 PM,39.535,39.495,39.495,201,3,39.535,39.495,WBA,0.24112,54.81235,72.41379,48.0,0.00899,-0.00093,0.00992
2020-08-21 12:17:00,12:17 PM,39.525,39.505,39.524,104,4,39.505,39.525,WBA,0.23079,60.0017,90.34483,48.0,0.01124,0.0015,0.00973
2020-08-21 12:18:00,12:18 PM,39.515,39.515,39.515,8,3,39.515,39.515,WBA,0.20284,59.71765,88.88889,48.0,0.01279,0.00376,0.00903
2020-08-21 12:19:00,12:19 PM,39.525,39.515,39.519,8,3,39.525,39.515,WBA,0.15209,56.82073,76.19048,48.0,0.01307,0.00562,0.00745
